Slice,Mean
719,110.99428571428571
720,110.98571428571428
721,110.99714285714286
722,59.277142857142856
723,42.66
724,42.15857142857143
725,42.1
726,42.29857142857143
727,42.53285714285714
728,42.53285714285714
729,42.33571428571429
730,41.81285714285714
731,42.357142857142854
732,42.32
733,42.05142857142857
734,41.691428571428574
735,41.965714285714284
736,42.09
737,41.85285714285714
738,42.355714285714285
739,41.777142857142856
740,41.76428571428571
741,42.107142857142854
742,111.66142857142857
743,111.63571428571429
744,111.28571428571429
745,111.17571428571429
746,111.38857142857142
747,111.35571428571428
748,111.24
749,111.68571428571428
750,111.19571428571429
751,41.87285714285714
752,42.17
753,41.81857142857143
754,42.03285714285714
755,42.23
756,42.135714285714286
757,42.36571428571428
758,42.167142857142856
759,42.29714285714286
760,42.142857142857146
761,42.37571428571429
762,42.205714285714286
763,42.011428571428574
764,41.927142857142854
765,42.01714285714286
766,111.07142857142857
767,111.46428571428571
768,111.34428571428572
769,111.00857142857143
770,110.61
771,111.13857142857142
772,110.97571428571429
773,111.21
774,110.79571428571428
775,41.65714285714286
776,42.11142857142857
777,41.81285714285714
778,41.794285714285714
779,41.8
780,41.92
781,41.87571428571429
782,41.87285714285714
783,42.07857142857143
784,41.972857142857144
785,111.08
786,111.59714285714286
787,111.64714285714285
788,111.16
789,111.07857142857142
790,111.10142857142857
791,111.23571428571428
792,111.33857142857143
793,110.95142857142856
794,41.81
795,41.98285714285714
796,41.87
797,42.0
798,42.02142857142857
799,42.21714285714286
800,41.93714285714286
801,42.09285714285714
802,41.97714285714286
803,42.02285714285714
804,42.11
805,42.21714285714286
806,42.11571428571428
807,41.92
808,41.73
809,41.97714285714286
810,42.207142857142856
811,41.808571428571426
812,111.06
813,111.58142857142857
814,111.10142857142857
815,110.90142857142857
816,110.94857142857143
817,111.28571428571429
818,111.02
819,111.45285714285714
820,111.47571428571429
821,42.39714285714286
822,42.42142857142857
823,42.364285714285714
824,41.97857142857143
825,42.22428571428571
826,42.27428571428572
827,42.48428571428571
828,42.33428571428571
829,42.24
830,42.14714285714286
831,42.254285714285714
832,41.57857142857143
833,41.855714285714285
834,110.56
835,111.12
836,111.13857142857142
837,111.41142857142857
838,111.37714285714286
839,111.36857142857143
840,111.26
841,111.35
842,111.40285714285714
843,41.787142857142854
844,42.072857142857146
845,42.11571428571428
846,42.037142857142854
847,42.25857142857143
848,41.88142857142857
849,41.73142857142857
850,41.605714285714285
851,41.64
852,41.60857142857143
853,42.02571428571429
854,42.39142857142857
855,42.331428571428575
856,42.06285714285714
857,42.37428571428571
858,42.107142857142854
859,111.16285714285715
860,111.11714285714285
861,111.45142857142856
862,110.88571428571429
863,111.09142857142857
864,111.36
865,111.35571428571428
866,111.12
867,111.49
868,42.49
869,42.30142857142857
870,42.082857142857144
871,41.90714285714286
872,41.85285714285714
873,41.94714285714286
874,41.95857142857143
875,41.918571428571425
876,41.93857142857143
877,42.191428571428574
878,42.02857142857143
879,42.145714285714284
880,42.11142857142857
881,42.22571428571428
882,102.24142857142857
883,110.67714285714285
884,110.54285714285714
885,110.98428571428572
886,110.53857142857143
887,110.84142857142857
888,110.73
889,110.73857142857143
890,110.53857142857143
891,95.93571428571428
892,42.427142857142854
893,42.36714285714286
894,41.73428571428571
895,41.825714285714284
896,41.972857142857144
897,42.287142857142854
898,41.504285714285714
899,41.58857142857143
900,41.794285714285714
901,41.72714285714286
902,41.59
903,41.90428571428571
904,41.82
905,42.13428571428572
906,41.684285714285714
907,41.80142857142857
908,42.29571428571428
909,42.27571428571429
910,42.137142857142855
911,111.40428571428572
912,111.65857142857143
913,111.20142857142856
914,110.94571428571429
915,111.15857142857143
916,111.22714285714285
917,111.28857142857143
918,111.38857142857142
919,111.51428571428572
920,73.28857142857143
921,41.72857142857143
922,41.832857142857144
923,42.23
924,41.97714285714286
925,41.95142857142857
926,41.534285714285716
927,41.817142857142855
928,41.61571428571428
929,41.848571428571425
930,41.77
931,41.61714285714286
932,111.26714285714286
933,111.39428571428572
934,111.19142857142857
935,111.27428571428571
936,111.37142857142857
937,111.15285714285714
938,111.11714285714285
939,111.28714285714285
940,111.27428571428571
941,41.527142857142856
942,41.567142857142855
943,42.22428571428571
944,41.47142857142857
945,41.871428571428574
946,42.02
947,42.1
948,41.854285714285716
949,41.97142857142857
950,41.76
951,41.75857142857143
952,41.917142857142856
953,42.36857142857143
954,42.25
955,42.19571428571429
956,41.87571428571429
957,41.997142857142855
958,111.53714285714285
959,112.16857142857143
960,111.77
961,111.92428571428572
962,111.82142857142857
963,111.6
964,111.44285714285714
965,111.45
966,111.32
967,41.95142857142857
968,40.64142857142857
969,41.28857142857143
970,41.13
971,41.544285714285714
972,41.25142857142857
973,41.502857142857145
974,40.955714285714286
975,41.27142857142857
976,42.41
977,42.572857142857146
978,41.854285714285716
979,41.808571428571426
980,41.5
981,110.89142857142858
982,111.02
983,110.95571428571428
984,111.14714285714285
985,110.86
986,110.89285714285714
987,111.22142857142858
988,111.29285714285714
989,111.41
990,42.08
991,42.19285714285714
992,42.06
993,42.04857142857143
994,41.924285714285716
995,41.402857142857144
996,41.901428571428575
997,42.36571428571428
998,42.32142857142857
999,42.401428571428575
1000,42.28142857142857
1001,41.924285714285716
1002,42.43571428571428
1003,42.284285714285716
1004,42.19428571428571
1005,42.03142857142857
1006,41.94428571428571
1007,41.497142857142855
1008,41.66571428571429
1009,66.04428571428572
1010,109.93857142857142
1011,110.73714285714286
1012,110.94428571428571
1013,110.92714285714285
1014,110.80285714285715
1015,111.16571428571429
1016,110.92142857142858
1017,110.84
1018,110.67285714285714
1019,41.74
1020,41.59285714285714
1021,41.558571428571426
1022,42.205714285714286
